author,title,user_profile_link,likes,comments,collect,hot_score,collection_score,related_score,minority
牙膏（光信酱）,"""把世界调成静音，聆听名刀破碎的声音""#游戏日常 #名刀司命是你的谎言",https://www.douyin.com/user/MS4wLjABAAAARyuXEC-6Q1iqy_fFWqzuI_n01w1scl_dwP7mipKY84I,42797,254,830,0.0018386840820312,0.0024337768554687,0.0005660057067871,0
黑马同学,一口气看完韩剧《苏里南》，耗资350亿，根据真实事件改编#河正宇  #黄政民  #张震  #一剪到底,https://www.douyin.com/user/MS4wLjABAAAASD1AdhlF1HW6I-KTxIdqFe4iNYzLFUJ3miSz5qcDcyM,347149,8811,77822,0.0016613006591796,0.0032730102539062,0.0005254745483398,0
新奇工厂,来上这一份葡萄虾，你的三天工资就算白干了！ #葡萄虾  #海鲜#美食   #科普 #涨知识,https://www.douyin.com/user/MS4wLjABAAAAsfat0scsSeJLN_EBalavp0j2g572Sqn2GSwvqTdRL8930_vRPuNkLChFqKQP1osi,11114,890,1264,0.0034694671630859,0.0135879516601562,0.001169204711914,0
哈哈搞笑盘点,盘点游泳池遇到的孽缘：被当成泳帽的是啥呀 #缘分  #剧情  #遇见她 ,https://www.douyin.com/user/MS4wLjABAAAAZO3Cvvjep2l6XpzuN4z_t1k7sgMNPXpc6TE4kS2O_7SzzuqqGtJHtoLKlbBZrzJB,55082,1498,11279,0.0038700103759765,0.0229339599609375,0.0016679763793945,0
寻梦^,当中国人在国外被羞辱，感受下唐人街黑帮的压迫感 #混剪 #超燃,https://www.douyin.com/user/MS4wLjABAAAAZQvRyVXidSwPsKqk3adz_uJhFVMQg0ZpmlVxZG6J3ITNS6KQY6bkoy4Rv6kade3U,63836,137,8693,0.0030994415283203,0.0110702514648437,0.0012741088867187,0
疯狂大嘴驴,陕西咸阳刑事大案，就算包拯在世都要被薅掉脑门上的月牙！#案件故事解说 #案件纪实 #案件解说 ,https://www.douyin.com/user/MS4wLjABAAAA2oFPr-sF2-5mDUaRks1_tGhwbEmN-L-VDtII4MdQL0M,27444,1586,9625,0.0025615692138671,0.0031852722167968,0.0006642341613769,0
庞博文,用最初的心 走最远的路,https://www.douyin.com/user/MS4wLjABAAAA8U1L1NItKGlmDc4pYQ5gtzYyJwjYWOxvTeCr8gLWN2w,928328,22865,44868,0.0026931762695312,0.0083770751953125,0.0013151168823242,0
王者荣耀解说官（超宠粉）,赖神连跪叫金木用帮自己上分，试图用国一吕布的真正实力唤醒沉封已久对连胜，结果却赶不上送分童子对队友！#赖神 #金木,https://www.douyin.com/user/MS4wLjABAAAAoEufzgXrb0GgSUdGyvpYdqnyn784U5WO0vNe5yPu6S0LnEw9VUur5eN3W46AZsYj,13360,1825,1146,0.0017957687377929,0.0010528564453125,0.0004339218139648,0
强娃讲剧,赵高的高光时刻，夺长生药，指鹿为马。 #电视剧神话 #胡歌 #赵高张世 #赵高指鹿为马,https://www.douyin.com/user/MS4wLjABAAAAaxT2a5QbJrQNojzMdnmxsPD6utUAbQdL1i99Z5BnIGxi6_vYRVrigf4qh7aRiLxl,83383,2674,8335,0.0009183883666992,0.0013408660888671,0.0009546279907226,0
牛螺村食品旗舰店,我也不想买啊，可是他送我锅诶，嗦粉嗦面，家里放个电煮锅也太方便了吧 #嗦粉#懒人美食#灵魂宵夜#牛螺村螺蛳粉,https://www.douyin.com/user/MS4wLjABAAAA95a_VhMpQGxu6cIv75LCjQsfCf6EvMJK4FVXt5ud7w0,16677,586,7410,0.0016107559204101,0.0043983459472656,0.0011510848999023,0
微醺电影,在未来时间变成人们唯一的货币 只能靠着出卖生命活着 #科幻悬疑 #时间规划局 #影视解说,https://www.douyin.com/user/MS4wLjABAAAAB9gCk_jzFcN6eI15hi_e7a3J5W2ryurQIZ-TSW6KGTnVurmbzd62tone8vjYUs4R,39406,477,3698,0.0018606185913085,0.0014047622680664,0.000295877456665,0
🏀Dk球场华尔兹,连打三组高质量北美野球对局 #恶鼠梓祎  是否能获胜？#篮球,https://www.douyin.com/user/MS4wLjABAAAApqznq3kKazwkKUhhsG3EBfzN-_mlkWs7AFNoJMgjjrQ,229877,3103,7102,0.0009474754333496,0.0011920928955078,0.0004425048828125,0
冷藏🚚宁哥,出发北京1200公里全过程，赶上下雪了，不过还是平安到达目的地#卡车司机 #卡车司机的日常 #一人一车一世界 #十亿流量扶持计划 #热门 #一场大雪美如画 ,https://www.douyin.com/user/MS4wLjABAAAA8bI5e47OVdlHfCs9Z8fuS-FTjSUZiqBcSEmertsTN46UpcvCQ2zpYLLVy5OZLuwb,14841,1183,999,0.0027904510498046,0.001591682434082,0.0006747245788574,0
田野上的繁荣,干饭人路边摊怼一份豪华版炒粉，28一份加10个鸡蛋，太爽了#路边摊美味 #深夜放毒 #吃货日常,https://www.douyin.com/user/MS4wLjABAAAA_nHwpAkqEBFFRpYQS4L3haLApW76E28LJgDWDWlm7TM,30110,1599,929,0.000950813293457,0.0034694671630859,0.0004858970642089,0
小李环球旅,这个生日有点长！#小李在巴基斯坦 #巴基斯坦彩虹 #海外生活 #小李海外生活,https://www.douyin.com/user/MS4wLjABAAAAtMAcyZUpP396fcUarlcXcDc4yToQRgulHng2t0Zs9yg,15745,2386,650,0.0015544891357421,0.0005974769592285,0.0005702972412109,0
千舟电影,女人全身被涂满油，竟还要求钻进下水道 #惊悚电影,https://www.douyin.com/user/MS4wLjABAAAAhWBkEXX0m7PUltsr3B-trXKsMwQ2uJ1Q98Q7aJ2vifk,15180,227,6343,0.0009698867797851,0.0012397766113281,0.00038743019104,0
我的世界一木木,"【极限惊变】第六期 23~30天 在1.12每一个远古残骸都来之不易
#我的世界 #惊变一百天 #极限生存 #mc",https://www.douyin.com/user/MS4wLjABAAAArAT06MtKKsh36G-vtnAIR_07kQRPSrckFBoyF2iaDeUtzfFMO1W2PCDu95UJLCQj,370761,7117,34025,0.001443862915039,0.01678466796875,0.0002551078796386,0
忧郁的卷心菜,我跟你玩#柴犬 #猛兽 #恶犬,https://www.douyin.com/user/MS4wLjABAAAAO7zchJLJAO9GSYDxkf1_Hil1kjtw_FdajgdBopi60vY,199329,31793,4996,0.0012645721435546,0.0037803649902343,0.0006461143493652,0
江川追剧,#影视解说,https://www.douyin.com/user/MS4wLjABAAAAlmSJ7xq-GZydhj4QKHm_gJi05Lkj7OTWIgfSoKl22rLsAw5r_G6JFR-9kOeGMyNb,22154,462,9072,0.0012016296386718,0.0011377334594726,0.0005421638488769,0
陈豫V,推荐一款不挡出风口支架，可以360度自由调节，总有一个角度适合你！#车载支架 #汽车好物 #车载手机支架,https://www.douyin.com/user/MS4wLjABAAAAouFKKIQsVUihj2pFrWaWYymQfEAMHkGqHgjmhox8pCg,10202,302,4042,0.0017547607421875,0.0038700103759765,0.0005817413330078,0
北大荒驴哥,天冷了做点热的烀的羊汤@北大荒二东 #农村大锅饭菜 #农村美食 #寡妇蹭饭,https://www.douyin.com/user/MS4wLjABAAAAQKetiitZLmZNNDu1WyDEaOLGSldMKO_3Tph3J-GIqTs,123873,5017,15040,0.0009660720825195,0.002878189086914,0.0005593299865722,0
三七二一动画,大圈仔发家路1-50集超燃合集，超长5个半小时 #原创动画 #轻漫计划 #沙雕动画,https://www.douyin.com/user/MS4wLjABAAAA2lgXwy3PX0-xBTwMMEcPsciurTVUinLn3oJ_t5VZrWfp7dOT3qVGN8TGtT9oSnqY,25921,888,11799,0.0014839172363281,0.01129150390625,0.0008759498596191,0
一只笑呱,盘点监控下的离谱瞬间#监控下的一幕 #倒霉蛋 #看一遍笑一遍 #监控下的倒霉蛋 #专治不开心,https://www.douyin.com/user/MS4wLjABAAAA3DAZ1wR36yim9CdHVQ2QKNyGpVKMYo7YBagjUSgsQa4PrxbZRTud01yie7UKwFMI,86497,8675,10331,0.0010948181152343,0.0015668869018554,0.0005955696105957,0
鲨雕哟sdy,《鲨鱼王牌高端局低保打法，遇到嗲妹直呼爱了！》#鲨鱼哟syy #鲨雕哟sdy #和平精英龙跃长城,https://www.douyin.com/user/MS4wLjABAAAAj3z-goRL-vYzJQKUxiNCB4ecBtc01TM8MfS0KZatdIr1DI7U2xpVH_BDltgZmkxb,7576,196,743,0.0026321411132812,0.0026931762695312,0.0004372596740722,0
何丹彤,尊重所有声音 但只成为自己#霸屏CBD街头的一天,https://www.douyin.com/user/MS4wLjABAAAA0A7SyTw2mkNkqVJ4GQYGOEKlonT2pIMuyXsPenUhzkY,306338,1868,5218,0.0008831024169921,0.0026931762695312,0.000704288482666,0
阿翻动物城,"鳄鱼与狮子之间的较量
#野生动物零距离 #神奇动物在抖音",https://www.douyin.com/user/MS4wLjABAAAArpQPIFK7ti1dOKkRNMzKqm9TnZW5vXGC5aVN78EfBNs,37708,2471,3701,0.0018033981323242,0.0056877136230468,0.0005617141723632,0
yu玉米村长,乡村故事第七十一集！#乡村剧情段子#村里那些事 #我的乡村生活,https://www.douyin.com/user/MS4wLjABAAAAyULHSN5Y7jFOouOiQP0k0af851UYM_5S8cL8kN3uXL0,24797,303,9317,0.0014047622680664,0.0005130767822265,0.0004656314849853,0
叭叭探影,16｜嘴硬大叔#金炳万系列之没有痛觉，不知道什么是疼痛 #综艺搞笑 #热播综艺 #奇葩挑战 #嘴硬大叔系列  ,https://www.douyin.com/user/MS4wLjABAAAAKvxCGAZjY6H1wQWLTGAdv7r0lsK7-EEvbrCoF5B3Qjoopc5luIP2OzYMvQ5nOZE3,3342,98,353,0.0018672943115234,0.0023422241210937,0.0006289482116699,0
王者荣耀陌辰,我玩的就是极限 #陌辰曹操,https://www.douyin.com/user/MS4wLjABAAAA9sHhwb5hV93qZi8AD-ipiF67GjX9h9fIU2TT1Zif7WYFbvLRUMSFTn5dEl26Ui2R,73944,1278,1221,0.0028228759765625,0.0045394897460937,0.0004618167877197,0
我不是小涛,与其念念不忘，不如勇敢一点,https://www.douyin.com/user/MS4wLjABAAAACWM0DB3WqwBDY37VF_V8yE8CpauI193cyLCyfjhD3L90s4RdD00UvdS4DgbHtMeG,12020,292,2594,0.0008134841918945,0.0017414093017578,0.0004494190216064,0
田园小萌宠,小兔子吃橘子🍊#萌宠出道计划 #兔子 #田园小萌宠,https://www.douyin.com/user/MS4wLjABAAAAkdsow3YwsI-9aHsWEI-YyfPfhXFZyl558wXCNB8tVmY,63599,2540,14331,0.0009365081787109,0.0032730102539062,0.0006694793701171,0
KLF玉帝,不是不穿 是不想降维打击#时装 #感觉至上 #精神高街 #多巴胺穿搭 #klf玉帝,https://www.douyin.com/user/MS4wLjABAAAA0l9kV49HlbP84TqoI301Ddljs595dcHBejrVNCtgZo8,84512,8782,2371,0.0019187927246093,0.0035934448242187,0.0005011558532714,0
啊疯子,小伙子人品真差，没想到遇上未来岳父了 #乡村喜剧 #农村搞笑段子 #农村搞笑生活 #乡村搞笑视频,https://www.douyin.com/user/MS4wLjABAAAAVXs9B8_2fLmvh8v6XswkX9_D58skq3gB0U4NxRV4VUY,56405,809,25253,0.0009217262268066,0.0019121170043945,0.0004205703735351,0
周海媚,今天，57歲啦！感恩你們多年來的喜愛和陪伴，願大家健康、平安、喜樂～🌸🌸🌸#星引力计划 #冬日暖星季 #风华计划,https://www.douyin.com/user/MS4wLjABAAAAe0Fj5krGQ5P7pBoIb1X6eBS7ngy5UFbtm-KgypkQ668,1457585,94755,45549,0.001173973083496,0.0024528503417968,0.0005526542663574,0
玖缘（健步李信）,宁愿烟雾缭绕 也不愿泪光闪烁,https://www.douyin.com/user/MS4wLjABAAAA8O8hsFqI_SkPXPzSaHY8vR9bUq3A7XP2MI35JLTj-GM,258577,3754,8944,0.0020751953125,0.0042991638183593,0.0004973411560058,0
老胡说电影,张学良利用心理战打败郭松龄6万精锐部队 #电视剧解说 #少帅 #张学良 #张作霖 ,https://www.douyin.com/user/MS4wLjABAAAAa9eogvk_5deoZ7lRylzS3UBl9wNLoQdqoqkJCP7M_y4,27728,265,3200,0.0007152557373046,0.0014104843139648,0.0002572536468505,0
吃货阿宾,盘西安城墙下早市，体验陕西人碳水生活！ #西安  #吃货 #唯有美食不可辜负,https://www.douyin.com/user/MS4wLjABAAAAsUqUCJ0nSVI_EjpOGzRzZBuf0b1VqNRxijXzIL9r38N8h1Go8bT5mzWP4G737aIc,86294,3620,5012,0.0007672309875488,0.0030746459960937,0.0005702972412109,0
寻觅人间,女孩为了能找到满足她的丈夫，每周换一个男人试婚住一起 ，彼此双方不用负责任,https://www.douyin.com/user/MS4wLjABAAAAbmX2kYFT6WL8t31HcSo33OHiFmEyb8ArJxY_09rGBCBBAdmOv-Kmj7ALUpMqYneI,25634,2096,5296,0.0015192031860351,0.0014896392822265,0.0004785060882568,0
法外狂徒,也不知道这个魔咒还会陪伴我多久#毕业,https://www.douyin.com/user/MS4wLjABAAAAb0FoOsTY_rEKjj9G-2OJwu9kncUWYhZyDgsnOU_2YdE,38661,4769,848,0.0014839172363281,0.0042648315429687,0.0004172325134277,0
城阳电工电路,他家电闸被物业拉了，不让用电？为什么呢！#电工维修 #安全用电,https://www.douyin.com/user/MS4wLjABAAAABRu2opXN5HRG-_gGDU8RGgi3nMNqt_nGFMe_opsR0Vc,161909,8326,11773,0.0029125213623046,0.0005464553833007,0.000476598739624,0
台球之家,奥沙利文最残暴147，决胜局霸气绝杀塞尔比，史上第二杆双赛点147 #斯诺克 #台球 #奥沙利文 #塞尔比,https://www.douyin.com/user/MS4wLjABAAAA3gwOif9mIckBal-cFGv7-OC9LN7PQAGewBR4-LFfu2T_ugul1JZ-oAN-OJOUenuj,221742,6386,14139,0.001382827758789,0.0009775161743164,0.0001838207244873,0
王者荣耀紫宸（国服木兰）,我在等机会，你在等什么？#王者 #紫宸木兰 #国服 #细节操作,https://www.douyin.com/user/MS4wLjABAAAALT8x6WgdSqNTBh0DA7F2Bzc2hXGKsQjTBWZJGANC8Ns,69073,904,1689,0.0026016235351562,0.00469970703125,0.0005359649658203,0
伊兜兜,"哈哈哈哈哈好可爱
#人类幼崽 #刚睡醒的宝宝自己玩",https://www.douyin.com/user/MS4wLjABAAAAgL7bCzzND9_ahz4ws_JslfmflfNKeuGoLZoe9cBtTNo,5667565,322983,185169,0.0008459091186523,0.0011425018310546,0.0007672309875488,0
亦桥说漫,死神的镰刀，却无人问津？#漫画解说 #二次元 #有声漫画,https://www.douyin.com/user/MS4wLjABAAAAW12uylYOzH2ElTFHKEAxJH7fMI3Gm4Mg0K83nv15oWve91Go_Kw97QYkm9wHgX9o,89712,1684,58536,0.0033245086669921,0.0035247802734375,0.0014610290527343,0
阿静爱探索,三嫂科莫多巨蜥吃了毒蛇中毒了#科莫多巨蜥 #蛇,https://www.douyin.com/user/MS4wLjABAAAAs6SR_CZ-ojyi4U4Go6hwLS4SBzhmbdFbzBPMf58b0rA,3350,112,727,0.0018033981323242,0.0031242370605468,0.0004289150238037,0
九面佛电影,蛇形小队全员出动，只为救出富商的女儿 #好剧推荐,https://www.douyin.com/user/MS4wLjABAAAA7osbLYulLYMp5B53AUSHIjLzgXPKverqYFCg7RuVsTE,24584,171,5683,0.0010042190551757,0.0012845993041992,0.0006437301635742,0
王者荣耀蜜小涛（国一诸葛亮）,拉满了，这就是反应力！ #游戏日常 #一起打游戏 #击杀秀,https://www.douyin.com/user/MS4wLjABAAAAKfaEN25cpfSjnwUPAr7r_jumudv1jF2P1OutgsDHQWI,13089,150,139,0.0023422241210937,0.0033378601074218,0.0005130767822265,0
小宇7⃣️,将军将的我嘴发干，心里默念石家班#台球🎱,https://www.douyin.com/user/MS4wLjABAAAAhMgvE2wC7mVemxk6RVSRfRhnE9gSvLKJtEFAmpwwcDk,7510,448,478,0.0027675628662109,0.0039596557617187,0.0004727840423583,0
大表哥包塘vlog,大表哥退潮赶海没想到居然抓到了这么大的鱼？#三农 #新农人计划2023 #赶海生活,https://www.douyin.com/user/MS4wLjABAAAAsTwbeAZjmBNNdN5VABTY-_DfVuJhVwiV9eXwtm5VkKk,17501,372,5096,0.0023975372314453,0.007904052734375,0.0006852149963378,0
少女和詩.,“想念是会呼吸的痛”#初中生 #侧脸,https://www.douyin.com/user/MS4wLjABAAAANk7R5mmq3tYufw4WdSTD1ntsAO5pvwWB06q2VbFaPg8,244077,6831,14353,0.0011653900146484,0.0023975372314453,0.0006189346313476,0
小文篮球梦,生死1分钟，中国女篮还落后着两分，王思雨再创奇迹！#中国女篮 #抖音篮球季 #dou来为中国篮球加油,https://www.douyin.com/user/MS4wLjABAAAAMkW9-AMKnPv2Pxfx6ULOVhxqW_hosskiLZJxvNycr10,18213,569,2443,0.0019798278808593,0.0003626346588134,0.0005660057067871,0
象棋胡来,王天一又下出满分神局，最后弃马又弃车，入局手法堪称登峰造极！ #象棋 #象棋高手 #象棋破局 #王天一 #谢靖,https://www.douyin.com/user/MS4wLjABAAAAOuaRYwvSMMLB3Cz09XbXfioXMuixFFUMlhVUp2vjZwE,10546,217,5362,0.0022869110107421,0.0045051574707031,0.0004477500915527,0
海吃王,到潮州怼一大碗毛肚牛肉灌面条，麻酱铺满爽翻了～！ 潮州毛肚牛肉灌面太巴适了～！#潮州美食#潮汕美食#抖音美食推荐官#海吃王#牛肉面,https://www.douyin.com/user/MS4wLjABAAAA054An46YY9mRheZgFC-kgbsBoTx0Tjxs0ex_C49iHVGovVSFQNXBsqIiGJ6_7smY,66803,5359,5727,0.0008201599121093,0.0017004013061523,0.0002397298812866,0
言谨  你别走,夫妻之间，最重要的是理解，这样的秘密，如果不被理解的话.......#剧情 #情感 #短剧 #爱情,https://www.douyin.com/user/MS4wLjABAAAAmkDrm-GoZGXD9B9wrOV5uOaHhfyHXUB2s9WSGEGkRJs,258460,7441,64557,0.0007734298706054,0.0016546249389648,0.0005860328674316,0
西野影视,第20集：男人为了获得美女的欢心，却付出了惨痛的代价#命案十三宗  #刑侦  #怀旧经典影视 ,https://www.douyin.com/user/MS4wLjABAAAAA_9YCDKS-tUtrzexlvch4tVjTA0DgGuG3-DylE_bmFNqPoAQe03K8ybC9tMB0OCA,180590,12775,37909,0.0005154609680175,0.003854751586914,0.0005745887756347,0
云家小言,总算是找回了当年的一点感觉#金铲铲强音对决 #云顶之弈 #金铲铲之战,https://www.douyin.com/user/MS4wLjABAAAArRx5-52LDdk-D3DYObPITXYi-ZD9TLJEYOk6wrjoX2mQbLckxVY2UR6zeZnbc31S,291792,10715,10641,0.0016613006591796,0.0032596588134765,0.0005955696105957,0
百芬玩具传媒,#唱秀#对口型唱歌 #照片会唱歌 #上热门,https://www.douyin.com/user/MS4wLjABAAAAydx4YVqLMdGzNnLDXk4RsZr92VZcRP6Kmpj3u7ddnbeYFcU8f2Ki2mZtuFzeMsbr,47656,988,16089,0.0016813278198242,0.0008230209350585,0.0007181167602539,0
韩国老三,晚出晚归，今天下班简单整点， #我在韩国送外卖,https://www.douyin.com/user/MS4wLjABAAAAniGbTmwYqj5DX9bUCW6oOeC9qDJ-yZcnDrgnbkK3Wic,17390,737,586,0.0015735626220703,0.0011157989501953,0.0002632141113281,0
就是娜娜子,我这清汤寡水的日子，被造谣的风生水起#冷色调 #乖巧 #冬日,https://www.douyin.com/user/MS4wLjABAAAA9_2sr3PezBb-WVFaQFSotby7rryfqI-0x6Zm8XhSavw,80165,2523,6503,0.001230239868164,0.0044670104980468,0.0006537437438964,0
章鱼美食,温州人早餐之糯米饭，这碗咸蛋浆是灵魂！#路边摊美味 #早餐吃什么 #同城美食 #温州美食 #糯米饭,https://www.douyin.com/user/MS4wLjABAAAAx8HKfpbMMMaLMpi-j1BAB46aXFf9Z3f8BBqK6Zbtlg0wWufRp-dOjEDumvVqqq7T,311836,64555,48989,0.0006799697875976,0.0010004043579101,0.0003447532653808,0
拳击比赛解说,日本选手嚣张挑衅，结果惨被中国选手打得血洒擂台，狼狈不堪 #自由搏击 #拳击比赛 #ko #综合格斗 #擂台 ,https://www.douyin.com/user/MS4wLjABAAAAY6Lb73sQ9sos9Hb4Vglkf47pPfWmoQUaj5HlW3GLFeh7nJsJP7T_-BB7a7xAfvQ8,34232,1600,3755,0.0016422271728515,0.0006117820739746,0.0004425048828125,0
iiimred,真的拒绝不了御姐#变装,https://www.douyin.com/user/MS4wLjABAAAAsOuxGNFI2dTYHIOTePJJ3a08aJD3siOlfqiMat_jdzE,68112,321,8351,0.0009965896606445,0.0057754516601562,0.0005440711975097,0
特别乌啦啦,花200元在天津吃四斤「包子」～味道好极了#好好吃饭 #抖音美食推荐官 #唯美食不能辜负,https://www.douyin.com/user/MS4wLjABAAAA06cB2RlRk7OHa9kgABE5o1nftc0LTCwGgqnZjp0DRXw,880373,87093,79359,0.0003583431243896,0.0013046264648437,0.0001313686370849,0
山东一家人（刘杰）,#记录真实生活 #新农人计划2023 #我的乡村生活 #婚姻 #婆媳 幸亏嫂子聪明,https://www.douyin.com/user/MS4wLjABAAAAV_cvZT5eyySZXD4uQ46Ra-qJjR0uv-I2hGNHZ8aplJFoKbacjBIs8B3R1y0UtVuS,137901,2300,49324,0.0018892288208007,0.0008296966552734,0.0003199577331542,0
惊天团,巨蟹岛探险之与蟹同眠！#原来钓鱼才是抖音运动顶流 #户外赶海抓海鲜 #赶海,https://www.douyin.com/user/MS4wLjABAAAAsAaImsemSWTZTP2QAEwdd6uEPWCN7_OoPj1zRvT4joE-JaQDYVYZzHNtTEvplKE-,3190,63,526,0.0016164779663085,0.0060043334960937,0.0006265640258789,0
生产队的驴,如果你是福建三明人，那你一定听过三明五五灭门案 #根据真实事件改编,https://www.douyin.com/user/MS4wLjABAAAAvUcJXeJ_90E-wdpIeUFWOwNjN3u0Lmpzo7--O41pvFhRYL3ri3QFfPcOYNtzAPCQ,90818,5337,9607,0.0014781951904296,0.003824234008789,0.000349998474121,0
阿坤美食,家庭版腌萝卜做法，做法简单易保存，学会了在家就能轻松做出饭店的味道#腌萝卜 #美食 #农村美食,https://www.douyin.com/user/MS4wLjABAAAAOUQriWAbWcg2e_xEyXSXvbxeMFJbppP8VM37v03uZMliuzXZ7BfVhCX6zWAoL9CW,1646004,13431,1558852,0.000859260559082,0.0019721984863281,0.0002050399780273,0
鲜榨电影,吊打五条悟！神的对决！两面宿傩VS八握剑异戒神将魔虚罗 #咒术回战第二季 #五条悟 #宿傩,https://www.douyin.com/user/MS4wLjABAAAANrzf_nCfC4i3ggKW37aMyiwANx_FECdwMQT0OsXReq0,99343,1704,7032,0.0016613006591796,0.0061454772949218,0.0002199411392211,0
大理寺的驴,河北·衡水：新婚少妇上门约见男网友，第二天出现在行李箱里#大案纪实 #真实事件 #根据真实事件改编 #我的观影报告,https://www.douyin.com/user/MS4wLjABAAAAwONcH8ah-d7efnsvejCKNSi6Ce2VWqjK5inhGotfNkUncXeopkjwy6pyNP_NDDa4,79668,14083,7969,0.0010280609130859,0.0008425712585449,0.0001596212387084,0
章一凡,生活就要带点浪漫，三年的老夫老妻了，看把嫂子激动的#拉布拉多,https://www.douyin.com/user/MS4wLjABAAAApxKFJmp7aZSGfk-K6sHE67jE1QHnAToaIC5QS9UD2gw,2089326,190234,67916,0.0005092620849609,0.0026016235351562,0.0006461143493652,0
王者荣耀赖神,峡谷博尔特#姬小满 #赖神 #王者,https://www.douyin.com/user/MS4wLjABAAAAuwg2T3abXIfdME-fQ4qYIfsnVpe39oyIsuMYBuiGAuY,482845,10730,10081,0.0011882781982421,0.004180908203125,0.0004785060882568,0
影狐大叔,完整版看完《电锯惊魂8》上集竖锯的又一门徒出现了，但竖锯精神已经消亡 #电锯惊魂10 #宅家dou剧场 ,https://www.douyin.com/user/MS4wLjABAAAAo0W3wxrTK6TFjAEVxLUHzfac7Pd7kdI2YdMBINsnM8g,5256,108,1278,0.0017614364624023,0.0043983459472656,0.0002737045288085,0
圆桌动漫,死后才能复制技能，可第一次死就复制了死亡回档,https://www.douyin.com/user/MS4wLjABAAAAhDzXgQsKam5Xqn8id853l8CAvpIjnwQb1ge7E8m1l6A,43827,654,8127,0.0024528503417968,0.0194549560546875,0.0002491474151611,0
清规,我感觉这孩子多少带点私人恩怨#校园雪景 #在雪地里疯狂撒欢 #想看看大家拍的雪,https://www.douyin.com/user/MS4wLjABAAAAKLLZDa1YCQprLRYN97tGRtt1VYVTIxfbIfUyC9JKHAg,561,41,55,0.0015125274658203,0.0029125213623046,0.0003683567047119,0
阿龙教做菜,立冬后必吃的十五道家常菜最后一道千万别错过#家常菜 #美食教程 #跟着抖音学做菜,https://www.douyin.com/user/MS4wLjABAAAA0Zl7eZNZBdsjsLybbzdmWE73pPtch5M5wLcW0iYawsE,15386,107,8548,0.0019187927246093,0.0052604675292968,0.0004692077636718,0
快乐小窝,请实名观看,https://www.douyin.com/user/MS4wLjABAAAAwcLR2_qtzOvHZMmEJQCd6DejuC6oIH5DmyZD-5xmsNk,100058,1540,15479,0.0021820068359375,0.00933837890625,0.0006613731384277,0
真实案件故事会,纪实案件#半夜离奇#上集,https://www.douyin.com/user/MS4wLjABAAAAbHMM0oGmdccaGcYhMkxUZ0nYkpBCLo-4fNaQCWCIblM,23002,741,8228,0.002725601196289,0.0018825531005859,0.0013723373413085,0
尹姐聊农业,大蒜种植技术#大蒜种植 #大蒜种植管理 #大葱干尖黄叶 #抖音助农扶农,https://www.douyin.com/user/MS4wLjABAAAAEeJ_O1uc6j_QmDsEqQ2-s93ahikiWIN2S7WuWhaxZYs08WNkdUz9MjeKWHlzlXGK,12916,81,6888,0.0025215148925781,0.0082550048828125,0.0004458427429199,0
王者荣耀加米（国服澜）,这波操作不是最优解 而是唯一解。#侠级霸剪后期制作,https://www.douyin.com/user/MS4wLjABAAAAwfY_MxUHuIGBvXqiSabUnfDHZgu80OoREddwuvh0kZU,361709,4703,12913,0.0022792816162109,0.0037956237792968,0.0004441738128662,0
夏叔厨房,复刻小吃摊的煎饼果子！一定要看到最后，配料随便加~ 自己做的味道更好，想看谁做艾特TA！#煎饼果子 #妈呀太香了 #美食创作人计划 #自制小吃 #路边摊美味,https://www.douyin.com/user/MS4wLjABAAAAYT9oc6rr0kDXBlwIvBAK7W2ZH134Uq9X-_FdAjJnK_fhwKc3b8d_FZfQdY6EiJJX,102369,3361,9560,0.0006313323974609,0.0022792816162109,0.0005931854248046,0
钢铁荒野,第一集丨野外生存，独自一人挑战野外生存720天，搭建临时住所并狩猎野生山鼠#野外生存 #荒野求生 #荒野独居 #野外生活纪录片 #原始技术,https://www.douyin.com/user/MS4wLjABAAAAnQfsztjXnthbQvysB-RhhpNRaqkZATsPBjrCqNUj5jPEh6Q-1aC1bGawHQ7O0aua,4104,108,635,0.0018892288208007,0.0080947875976562,0.0007762908935546,0
李寻欢😂（梦想舞团航少团队）,#舞动人生 #新时代广场舞 #潮流广场舞 #全民健身 #美女舞蹈 @DOU+上热门,https://www.douyin.com/user/MS4wLjABAAAACGcRLr3_66YB0e9Ss8OtMAi5GoRCKzdeg3mB80cfXTZcTgKHV3lhjsQJN1FC4Vl1,23844,1203,1926,0.0013942718505859,0.0039901733398437,0.0006566047668457,0
云顶Lobo,关于我是谁？双枪会给出答案#金铲铲之战 #金铲铲s10赛季 #云顶之弈s10 #金铲铲s10 #极限操作,https://www.douyin.com/user/MS4wLjABAAAAnsREuRpNIb1Cxw1QkEOOF-8LurjHmou9hjCd6RgywmQ,56873,2337,1573,0.0012998580932617,0.001774787902832,0.0004322528839111,0
沙雕网友咸叽叽,【Reaction】国内最火的Top10短视频，就这？ #搞笑 #幽默 #逗比 #沙雕 #奇葩 #吐槽 #网红,https://www.douyin.com/user/MS4wLjABAAAAfgStxrm8Tq2weIlPaeXqKVDLHfJkRD6jsZ_m2P58bUY,1788642,34528,135184,0.0011882781982421,0.0002715587615966,0.0004973411560058,0
